datetime,AIICO,ASI,FTNCOCOA,LIVINGTRUST,ABCTRANS,ACADEMY,AFRINSURE,AFROMEDIA,AIRTELAFRI,ALEX,BERGER,BETAGLAS,BUACEMENT,BUAFOODS,CADBURY,CAP,CAVERTON,CHAMPION,CHAMS,CHELLARAM,CHIPLC,CILEASING,ETRANZACT,CONOIL,TRANSCORP,UNILEVER,UPDCREIT,UPL,VERITASKAP,ZENITHBANK,WAPCO,UPDC,UBN,PZ,LIVESTOCK,JAIZBANK,FCMB,FIDELITYBK,UBA,TOTAL,STANBIC,SOVRENINS,RTBRISCOE,SCOA,REDSTAREX,REGALINS,PRESCO,PHARMDEKO,OANDO,OKOMUOIL,NNFM,NGXGROUP,NESTLE,NEIMETH,NB,MULTIVERSE,NAHCO,NASCON,MTNN,MAYBAKER,MCNICHOLS,LEARNAFRCA,LINKASSURE,INTBREW,GUINNESS,HONYFLOUR,GLAXOSMITH,FBNH,AFRIPRUD,COURTVILLE,CUSTODIAN,CWG,DANGCEM,ELLAHLAKES,ETERNA,ETI,FLOURMILL,LASACO,MANSARD,MBENEFIT,MEYER,MORISON,MRS,NEM,UACN,UCAP,UNIVINSURE,WAPIC,VITAFOAM
2012-01-02 10:15:00,0.159412,,0.5,,0.52,1.76,0.52,0.5,,11.15,8.45,10.591662,,,10.2,15.22,,4.03,0.5,6.43,,1.796476,3.83425,27.98,0.6,26.833591,,3.25,,12.45,41.572087,,7.508675,28.370001,0.783159,,4.1,1.5,2.0,190.0,,0.5,1.2,5.52,2.293727,0.5,8.65,3.5,17.969999,24.25,21.48,,430.0,0.936363,92.449997,5.0,6.049998,4.11,,2.87,0.425498,,0.285714,4.94452,230.0,3.22,22.700001,,,0.5,,,119.0,4.26,,10.25,55.15461,2.0,,0.5,,5.865635,,0.526315,28.128734,,0.5,0.5,3.049999
2012-02-01 10:15:00,0.147604,,0.5,,0.5,1.672,0.5,0.5,,10.6,8.26,10.591662,,,9.0,15.12,,3.46,0.5,6.43,,1.796476,3.647971,25.27,0.5,25.842448,,3.37,,13.29,37.500356,,6.119788,26.0,0.981428,,4.45,1.39,2.49,171.48,,0.5,1.21,5.52,2.341118,0.5,8.89,3.5,21.110001,21.889999,21.48,,400.0,0.854545,96.099998,5.0,5.874998,4.02,,2.88,0.425498,,0.285714,5.370452,221.61,2.01,22.0,,,0.5,,,105.0,4.26,,10.9,51.401159,2.0,,0.5,,5.578456,,0.526315,28.408,,0.5,0.52,2.749999
2012-03-01 10:15:00,0.147604,,0.5,,0.5,1.672,0.5,0.5,,10.6,8.8,10.591662,,,12.64,18.52,,3.46,0.5,6.43,,1.796476,3.469453,24.440001,0.52,27.27915,,3.45,,12.4,37.684182,,2.352429,24.0,1.011168,,4.34,1.41,2.61,139.69,,0.5,1.17,5.52,2.265292,0.5,10.7,3.5,22.01,28.01,21.48,,417.29999,0.699999,97.5,5.0,6.966664,4.5,,2.28,0.425498,,0.285714,5.537121,239.84,2.17,21.0,,,0.5,,,113.8,4.26,,11.19,53.227412,2.0,,0.5,,5.578456,,0.526315,27.926509,,0.5,0.5,2.549999
2012-04-02 10:15:00,0.1417,,0.5,,0.5,1.592,0.5,0.5,,10.6,8.06,10.066663,,,15.12,23.4,,3.29,0.5,6.43,,1.796476,3.469453,25.459999,0.52,26.833591,,3.5,,14.16,37.592271,,3.428817,22.07,0.921947,,5.49,1.34,3.74,138.95,,0.5,1.44,5.52,2.445378,0.5,11.85,3.5,16.200001,34.5,21.48,,419.0,0.70909,110.1,5.0,6.658331,5.6,,1.99,0.425498,,0.285714,5.537121,237.03,2.1,20.0,,,0.5,,,122.0,,,11.7,54.126772,2.0,,0.5,,5.578456,,0.526315,31.537695,,0.5,0.54,2.824999
2012-05-01 10:15:00,0.147604,,0.5,,0.5,1.52,0.5,0.5,,10.6,9.1,9.249996,,,15.8,25.35,,3.29,0.5,6.43,,1.796476,3.298697,25.459999,1.02,26.369845,,3.8,,13.99,37.868008,,3.298609,23.85,0.941774,,3.78,1.27,4.08,132.00999,,0.5,1.2,5.52,2.767637,0.5,14.79,3.5,16.9,30.0,21.48,,425.0,0.527272,106.5,5.0,4.999998,4.42,,1.35,0.425498,,0.285714,5.40749,223.99001,2.02,20.0,,,0.5,,,112.25,4.26,,11.39,54.603983,2.0,,0.5,,5.578456,,0.526315,32.076967,,0.5,0.5,2.733332
2012-06-01 10:15:00,0.147604,,0.5,,0.5,1.312,0.5,0.5,,10.6,8.54,9.249996,,,14.98,24.0,,3.29,0.5,6.43,,1.796476,3.135703,19.610001,1.08,27.288243,,4.19,,13.75,37.684182,,3.237845,25.5,0.981428,,3.23,1.14,3.66,125.0,,0.5,2.11,5.52,2.833985,0.5,14.73,3.17,13.44,29.5,21.48,,446.25,0.690908,101.23,5.0,4.999998,4.48,,1.87,,,0.285714,5.537121,228.0,2.01,23.25,,,0.5,,,110.0,4.26,,10.8,52.309698,2.0,,0.5,,5.305636,,0.526315,30.719159,,0.5,0.84,2.741666
2012-07-02 10:15:00,0.147604,,0.5,,0.5,1.312,0.5,0.5,,10.55,8.0,8.791663,,,14.3,24.1,,3.28,0.5,6.11,,1.796476,2.98047,25.5,0.98,31.825675,,4.35,,14.4,40.717298,,3.810761,24.51,1.368051,,3.13,1.36,4.39,133.0,,0.5,1.5,5.52,2.843463,0.5,15.34,3.17,14.0,30.0,21.48,,500.0,0.690908,119.11,5.0,4.991665,4.63,,1.55,0.425498,,0.285714,5.259339,242.0,1.91,28.1,,,0.5,,,114.0,,,10.26,48.179985,2.0,,0.5,,5.305636,,0.526315,32.259932,,0.5,0.63,2.741666
2012-08-01 10:15:00,0.147604,,0.5,,0.5,1.312,0.5,0.5,,10.55,7.63,8.35833,,,17.85,29.0,,3.28,0.5,5.81,,1.796476,2.98047,19.73,0.89,32.125747,,4.52,,15.38,40.450751,,4.42708,22.860001,1.348224,,3.0,1.4,4.52,128.00999,,0.5,1.8,5.42,2.4359,0.5,15.0,3.02,14.0,31.5,21.48,,550.0,0.690908,123.0,5.0,4.499998,4.7,,1.33,0.425498,,0.285714,7.796415,252.5,2.0,31.799999,,,0.5,,,114.1,,,10.3,49.097699,2.0,,0.5,,4.795892,,0.526315,34.195526,,0.5,0.55,2.499999
2012-09-03 10:15:00,0.168268,,0.5,,0.5,1.256,0.5,0.5,,10.55,8.01,7.941663,,,23.950001,28.9,,3.44,0.5,5.71,,1.796476,2.98047,19.700001,1.15,38.290834,,3.95,,16.299999,51.471078,,6.519093,25.299999,1.596059,,3.2,1.76,4.5,130.0,,0.5,1.86,5.42,2.843463,0.5,15.0,3.02,12.21,37.009998,21.48,,580.0,1.045453,137.0,5.0,4.791665,5.77,,1.65,0.40464,,0.285714,12.018701,260.0,2.28,36.0,,,0.5,,,123.0,,,11.12,56.595421,2.0,2.274995,0.5,,3.72615,,0.526315,38.519322,,0.5,0.61,2.549999
2012-10-01 10:15:00,0.180077,,0.5,,0.5,3.28,0.5,0.5,,,8.01,8.749997,,,28.0,32.02,,3.99,0.5,5.71,,1.796476,2.98047,20.790001,1.02,37.636133,,4.83,,18.02,51.471078,,6.805551,26.0,1.635713,,3.4,2.05,4.58,125.0,,0.5,1.69,5.42,2.985636,0.5,14.46,2.87,10.94,34.5,20.41,,675.0,0.999999,121.2,5.0,4.858331,5.9,,1.6,0.40464,,0.285714,11.805735,263.41,2.17,39.900002,,,0.5,,,120.11,1.55,,11.95,60.578303,2.0,2.076662,0.5,,3.546663,,0.526315,38.519322,,0.5,0.5,3.349999
2012-11-01 10:15:00,0.159412,,0.5,,0.5,1.432,0.5,0.5,,,8.41,8.749997,,,27.299999,26.940001,,4.15,0.5,5.71,,1.796476,,18.690001,0.94,42.600937,,4.55,,17.290001,54.219268,,6.336802,27.68,1.368051,,3.37,2.08,4.5,124.68,,0.5,1.41,5.42,2.871898,0.5,15.21,2.73,11.85,34.0,18.43,,650.10999,0.836363,140.28,5.0,4.816665,6.2,,1.46,0.387954,,0.285714,12.592784,230.19,1.99,45.5,14.88,,0.5,,,121.5,,,11.0,60.569124,2.0,2.204995,0.5,,3.051279,,0.526315,40.445288,,0.5,0.54,2.966665
2012-12-03 10:15:00,0.183029,,0.5,,0.5,1.296,,0.5,,10.55,8.98,8.749997,,,29.0,28.0,,4.15,0.5,5.71,,1.796476,,20.5,1.05,42.282683,,4.47,,19.49,53.796467,,6.380204,28.0,1.427531,,3.75,2.29,4.56,120.57,9.428562,0.5,1.52,5.42,2.843463,0.5,17.0,2.6,12.35,42.5,18.379999,,700.0,0.890908,147.0,5.0,4.491665,8.0,,1.55,0.337895,,0.285714,15.000229,275.0,2.09,45.099998,15.72,,0.5,,,128.10001,,,11.29,59.65141,2.0,2.158328,0.5,,2.49128,,0.578947,40.445288,,0.5,0.58,3.049999
2013-01-01 10:15:00,0.24207,,0.5,,0.57,2.256,0.5,0.5,,10.55,9.5,8.33333,,,32.0,30.610001,,4.15,0.5,5.71,,1.796476,2.832999,22.01,1.3,40.827796,,4.77,,20.5,60.202779,,7.291662,34.0,2.468439,,4.9,3.16,6.87,139.0,11.237132,0.52,1.75,5.42,3.355286,0.5,26.0,2.3,13.11,53.599998,18.379999,,840.0,0.863635,160.8,5.0,6.658331,9.59,,1.91,0.337895,,0.285714,21.028096,293.0,3.04,47.009998,18.16,1.45,0.5,,,139.89999,,,13.0,82.50249,2.0,2.624994,0.5,,1.852306,,0.799999,45.260204,,0.5,0.98,3.716665
2013-02-01 10:15:00,0.324728,,0.53,,0.55,2.0,0.5,0.5,,10.55,9.5,7.90833,,,34.900002,36.299999,,4.56,0.5,5.43,,2.26356,2.693289,24.0,1.62,45.46525,,4.5,,20.75,62.041031,,8.68055,40.400002,2.260257,,4.86,3.1,8.06,151.53,11.151417,0.55,2.16,5.42,3.60172,0.5,25.530001,2.3,13.89,53.549999,21.26,,888.0,0.954545,165.0,5.0,6.508331,9.48,,2.41,0.421326,,0.285714,20.231789,276.0,3.1,47.959999,19.799999,1.9,0.5,,,146.02,,,13.99,69.865564,2.0,2.624994,0.5,,1.601024,,0.936841,46.704678,,0.5,1.34,3.333332
2013-03-01 10:15:00,0.268639,,0.53,,0.55,1.64,0.5,0.5,,10.03,10.23,7.524997,,,35.0,37.509998,,5.01,0.5,5.16,,2.083912,2.561341,23.940001,1.49,46.938323,,4.5,,21.299999,69.853606,,8.810758,36.709999,2.646881,,4.8,3.04,8.0,169.05,11.125703,0.5,2.19,5.15,3.582763,0.5,24.629999,2.41,16.799999,72.5,23.799999,,950.0,0.790908,163.2,5.0,6.241664,9.2,,2.19,0.479728,,0.285714,19.629929,265.0,2.94,47.549999,20.0,1.75,0.5,,,148.5,4.26,3.3,14.0,71.489922,2.0,2.834994,0.5,,1.579486,17.511086,0.884209,53.098885,,0.5,1.39,3.008332
2013-04-01 10:15:00,0.253878,,0.5,,0.67,1.336,0.5,0.5,,9.5,7.51,8.00833,,,33.599998,42.57,,4.32,0.5,4.89,,1.832405,2.429393,23.0,1.19,49.229772,,4.49,,20.1,68.263514,,7.213537,40.200001,2.636967,,4.11,2.9,6.6,141.0,11.922845,0.5,1.9,4.88,3.478503,0.5,24.1,2.0,14.8,100.1,22.0,,890.12,0.672727,160.0,5.0,5.083331,9.0,,1.64,0.479728,,0.285714,17.731751,266.98999,2.89,47.169998,19.0,1.59,0.5,,,162.0,3.84,2.75,15.01,69.746264,2.0,2.799994,0.5,,1.601024,14.777758,0.736841,55.862645,,0.5,1.1,2.608332
2013-05-01 10:15:00,0.268639,,0.5,,0.92,1.288,0.5,0.5,,10.55,8.25,8.33333,,,55.490002,45.0,,4.84,0.5,4.89,,1.832405,2.693289,24.0,1.25,61.83274,,5.7,,22.200001,90.111152,,9.835063,51.0,3.955451,,5.0,3.08,8.51,164.0,13.722843,0.5,1.75,5.42,4.265195,0.5,30.0,2.07,16.65,46.0,25.91,,1001.01,0.90909,177.89999,5.0,6.416664,11.12,,2.21,0.942769,,0.285714,24.333704,276.0,3.16,58.0,18.1,1.74,0.7,,,191.0,,3.11,15.28,81.125919,2.0,2.799994,0.5,,1.601024,11.999984,0.821051,55.853017,,0.5,0.89,2.899999
2013-06-03 10:15:00,0.271591,,0.5,,1.01,1.632,0.5,0.5,,10.55,11.38,7.916664,,,57.0,53.91,,6.43,0.5,4.89,,1.796476,2.693289,23.0,1.28,52.73969,,5.5,,19.799999,77.206617,,10.798604,39.799999,5.402808,,4.73,2.99,8.1,150.10001,13.285701,0.5,1.52,5.32,4.549541,0.5,40.889999,2.07,13.0,48.0,26.5,,960.0,1.245453,156.10001,5.0,6.058331,12.65,,2.74,0.725849,,0.285714,24.07444,251.07001,3.5,62.0,17.9,1.85,0.8,,,182.0,4.26,3.15,14.9,78.00569,2.0,2.356661,0.5,,1.443075,13.185166,0.799999,54.890034,,0.5,0.89,3.916665
2013-07-01 10:15:00,0.265687,,0.5,,0.97,1.296,0.5,0.5,,10.5,9.5,9.08333,,,53.900002,47.810001,,13.31,0.5,4.41,,1.796476,2.693289,33.669998,1.35,56.886122,,4.3,,19.75,96.508271,,10.41666,45.98,4.73861,,4.7,3.04,7.82,159.0,16.148555,0.5,1.58,5.32,4.634845,0.5,39.900002,2.03,12.5,44.5,27.0,,990.21997,1.363635,172.28999,5.0,5.533331,12.3,,2.89,0.654933,,0.285714,22.824421,245.00999,3.26,60.0,16.92,1.8,0.68,,,194.72,4.26,3.15,14.6,79.198721,2.0,2.566661,0.5,,1.443075,26.770332,0.789472,58.934564,,0.5,0.89,3.591665
2013-08-01 10:15:00,0.277495,,0.5,,0.77,1.52,0.5,0.5,,10.5,8.7,10.983329,,,52.849998,43.650002,,17.030001,0.5,4.41,,1.796476,2.429393,29.799999,1.4,52.466899,,4.5,,19.709999,85.478754,,8.940967,37.799999,4.24294,,3.8,2.77,7.33,157.05,13.911415,0.5,1.39,5.32,4.454759,0.5,37.389999,1.85,11.2,46.0,28.49,,935.0,1.099999,165.0,5.0,5.416665,10.95,,2.29,0.625732,,0.285714,19.092884,255.0,3.18,58.5,16.0,2.0,0.68,,,190.0,,3.06,14.64,76.886078,2.0,2.566661,0.5,,1.443075,26.770332,0.726315,52.964068,,0.5,0.82,3.324999
2013-09-02 10:15:00,0.230262,36585.078,0.5,,0.75,1.44,0.5,0.5,,10.5,8.7,9.891663,,,45.5,37.0,,16.99,0.5,4.41,,1.796476,2.429393,28.799999,1.61,55.112977,,3.8,,19.99,90.993513,,8.897564,38.0,3.687789,,3.8,2.57,7.4,157.0,16.457127,0.5,1.44,5.32,3.933457,0.5,32.5,1.85,10.35,46.0,25.65,,990.03003,1.045453,165.0,5.0,4.999998,12.21,,2.2,0.625732,,0.285714,17.639156,266.70001,2.99,69.0,16.4,1.87,0.62,,,190.0,,2.8,13.6,76.170262,2.0,2.508328,0.5,,1.443075,26.770332,0.736841,56.334509,,0.5,0.88,3.333332
2013-10-01 10:15:00,0.253878,37622.738,0.5,,0.84,2.04,0.5,0.5,,10.5,8.4,10.916662,,,55.060001,47.0,,16.15,0.5,4.36,,1.796476,2.429393,46.700001,1.82,55.467605,10.5,3.85,,21.540001,93.760083,,8.767355,37.619999,3.757182,,3.58,2.65,7.82,160.11,16.285698,0.5,1.35,5.32,4.34102,0.5,36.0,1.85,11.15,44.0,24.370001,,1100.0,1.090908,175.0,5.0,5.083331,11.61,,2.04,0.596531,1.77,0.285714,20.37068,252.0,2.94,66.010002,16.200001,1.83,0.63,,,190.0,4.26,2.5,13.88,78.00569,2.0,2.356661,0.5,,1.443075,28.140703,0.642104,63.556882,,0.5,0.9,3.541665
2013-11-01 10:15:00,0.253878,38920.852,0.5,,0.8,2.04,,0.5,,10.5,8.0,11.458329,,,62.849998,50.0,,16.950001,0.5,4.15,,1.832405,2.312969,67.93,3.56,55.831329,10.0,3.7,,21.299999,91.912639,,8.767355,37.5,4.153719,,3.38,2.67,7.51,165.00999,16.714269,0.5,1.2,5.32,3.980848,0.5,36.549999,1.85,14.06,42.400002,24.370001,,1249.5,1.018181,168.41,5.0,4.874998,12.77,,2.05,0.604874,2.03,0.285714,20.565126,260.0,3.0,65.0,16.110001,2.06,0.61,,5.93,195.0,4.26,4.17,15.0,81.860086,2.0,2.683327,0.5,,1.443075,40.325869,0.610525,61.39017,,0.5,0.99,3.833332
2013-12-02 10:15:00,0.247974,41329.191,0.5,,0.82,2.04,0.5,0.5,,10.5,8.0,12.024995,,,59.009998,48.450001,,16.91,0.5,4.15,,1.796476,1.98698,67.93,4.35,48.920608,10.0,4.18,,27.4,105.699535,,8.35937,37.0,4.262766,,3.69,2.69,8.9,170.0,18.299982,0.5,1.47,5.32,4.189369,0.5,38.5,1.85,24.25,44.0,23.16,,1200.0,1.145453,167.89999,5.0,5.166664,14.99,,2.45,0.625732,1.97,0.285714,26.574479,236.0,3.67,68.0,16.299999,3.32,0.67,,5.85,218.99001,4.26,4.51,16.200001,79.841118,2.0,2.858327,0.5,,1.371281,40.325869,0.789472,64.519865,,0.5,1.08,4.083332
2014-01-01 10:15:00,0.250926,40571.621,0.5,,0.94,1.944,0.5,0.5,,10.5,9.05,14.724994,,,58.27,47.68,,14.51,0.5,3.95,,2.012053,1.8007,51.990002,3.92,49.10247,10.0,4.35,,23.299999,104.780409,,7.986106,38.0,4.005018,,3.83,2.42,8.16,180.0,17.999982,0.5,1.3,5.32,4.075631,0.5,43.450001,1.68,19.16,40.599998,22.01,,1125.0,1.427271,156.5,5.0,4.991665,13.87,,2.26,0.625732,1.91,0.285714,27.417084,222.0,3.76,69.0,14.45,3.19,0.83,,5.85,234.49001,4.26,4.75,14.7,80.758832,2.0,2.74166,0.5,,1.371281,40.325869,0.842104,65.492479,,0.5,0.99,4.133332
2014-02-03 10:15:00,0.256831,39558.891,0.5,,0.94,1.592,0.5,0.5,,10.5,9.87,16.149993,,,86.25,46.549999,,14.51,0.5,3.95,,1.904264,1.8007,51.700001,4.0,42.782799,10.0,4.1,,20.5,97.004599,,7.986106,38.0,3.886057,,3.58,2.27,7.84,173.0,17.571411,0.5,1.3,5.32,4.170413,0.5,46.0,1.52,19.4,41.0,22.01,,1100.0,1.681817,152.0,5.0,4.691665,13.2,,2.17,0.596531,1.9,0.285714,27.222636,197.89999,3.91,69.0,13.24,4.04,0.74,,5.85,240.0,4.26,3.99,14.76,71.581692,2.0,2.683327,0.5,,1.371281,40.325869,0.85263,62.805756,,0.5,0.95,3.566665
2014-03-03 10:15:00,0.22731,38748.012,0.5,,0.9,1.44,0.5,0.5,,10.5,8.9,15.833327,,,78.550003,40.619999,,13.79,0.5,3.95,,1.796476,1.8007,51.900002,3.75,41.055123,11.02,4.0,,20.0,100.64434,,8.628466,31.1,3.142551,,3.38,2.2,7.0,172.95,17.571411,0.5,1.17,5.06,4.23676,0.5,40.0,1.57,16.299999,42.0,22.01,,1050.0,1.318181,152.98,5.0,4.416665,12.21,,2.0,0.571502,2.04,0.285714,22.407749,200.0,3.87,70.0,12.6,2.96,0.61,,5.85,241.92999,4.26,3.83,13.2,62.404552,2.0,2.426661,0.5,,1.371281,40.325869,0.831578,52.492204,,0.5,0.75,3.541665
2014-04-01 10:15:00,0.233214,38485.559,0.5,,0.82,1.44,0.5,0.5,,10.5,8.75,15.808326,,,75.050003,40.349998,,13.79,0.5,3.95,,1.796476,1.8007,49.200001,3.45,43.191987,11.02,4.0,,22.700001,99.725213,,8.637147,36.0,3.271425,,3.54,1.95,6.75,161.2,19.714266,0.5,1.19,5.06,3.942935,0.5,40.119999,1.57,16.0,33.5,22.01,,1040.0,1.127272,150.0,5.0,3.833332,11.51,,1.78,0.558987,1.61,0.285714,24.07444,176.0,3.69,69.5,14.16,3.04,0.71,,5.48,226.00999,4.26,3.61,13.5,62.799169,2.0,2.694994,0.5,,1.371281,38.311058,0.799999,54.466323,,0.5,0.72,3.583332
2014-05-01 10:15:00,0.24207,41474.391,0.5,,0.82,1.368,0.5,0.5,,10.5,10.0,13.51666,,,75.309998,37.509998,,13.79,0.5,3.95,,1.796476,1.8007,48.41,3.9,45.456159,10.47,4.04,,25.4,103.401719,,9.166661,36.0,3.132638,,4.3,2.1,7.67,166.05,20.374265,0.5,1.04,5.06,4.312586,0.5,36.0,1.57,18.209999,33.099998,22.01,,1073.0,0.972726,176.09,5.0,4.166665,12.98,,1.78,0.558987,1.75,0.285714,24.083699,179.99001,4.0,68.150002,15.3,3.23,0.6,,5.48,235.0,4.26,3.51,16.799999,70.34278,2.0,2.84666,0.5,,1.371281,38.140689,0.905262,62.593899,,0.5,0.79,3.516665
2014-06-02 10:15:00,0.239118,42482.488,0.5,,0.9,1.368,0.5,0.5,,10.5,9.0,13.824994,,,80.0,40.0,,10.17,0.5,3.95,,1.796476,1.715322,65.400002,5.05,49.10247,10.47,4.69,,25.049999,102.023029,,8.654509,37.400002,3.162378,,4.2,2.07,7.7,179.60001,22.285692,0.5,1.0,4.91,4.748583,0.5,35.009998,1.5,29.25,33.900002,19.75,,1150.0,1.145453,171.99001,5.0,4.041665,11.0,,1.75,0.558987,1.5,0.285714,24.722599,200.0,4.0,64.0,15.6,3.25,0.58,,5.0,240.0,4.26,4.55,16.889999,71.581692,2.0,3.05666,0.52,,1.371281,51.851779,0.894736,59.704949,,0.5,0.8,3.666665
2014-07-01 10:15:00,0.24207,42097.488,0.5,,0.87,1.368,0.5,0.5,,10.43,8.6,13.583327,,,74.25,39.0,,8.74,0.5,3.95,,1.796476,1.715322,62.32,5.5,44.783271,9.95,4.4,,25.08,110.295167,,7.473953,39.0,3.152464,,4.26,2.0,7.7,171.55,26.777116,0.5,1.0,4.91,4.170413,0.5,38.009998,1.8,27.98,32.799999,19.75,,1120.0,1.099999,180.10001,5.0,4.158332,10.65,,1.58,0.588188,1.63,0.285714,24.676301,195.0,4.18,65.010002,14.48,3.3,0.5,,5.0,230.0,4.26,4.0,16.5,67.892484,2.0,2.974993,0.54,,1.371281,45.918456,0.831578,58.741966,,0.5,0.87,3.583332
