datetime,AIICO,ASI,FTNCOCOA,LIVINGTRUST,ABCTRANS,ACADEMY,AFRINSURE,AFROMEDIA,AIRTELAFRI,ALEX,BERGER,BETAGLAS,BUACEMENT,BUAFOODS,CADBURY,CAP,CAVERTON,CHAMPION,CHAMS,CHELLARAM,CHIPLC,CILEASING,ETRANZACT,CONOIL,TRANSCORP,UNILEVER,UPDCREIT,UPL,VERITASKAP,ZENITHBANK,WAPCO,UPDC,UBN,PZ,LIVESTOCK,JAIZBANK,FCMB,FIDELITYBK,UBA,TOTAL,STANBIC,SOVRENINS,RTBRISCOE,SCOA,REDSTAREX,REGALINS,PRESCO,PHARMDEKO,OANDO,OKOMUOIL,NNFM,NGXGROUP,NESTLE,NEIMETH,NB,MULTIVERSE,NAHCO,NASCON,MTNN,MAYBAKER,MCNICHOLS,LEARNAFRCA,LINKASSURE,INTBREW,GUINNESS,HONYFLOUR,GLAXOSMITH,FBNH,AFRIPRUD,COURTVILLE,CUSTODIAN,CWG,DANGCEM,ELLAHLAKES,ETERNA,ETI,FLOURMILL,LASACO,MANSARD,MBENEFIT,MEYER,MORISON,MRS,NEM,UACN,UCAP,UNIVINSURE,WAPIC,VITAFOAM
2014-08-01 10:15:00,0.236166,41532.328,0.5,,0.68,1.24,0.5,0.5,,10.43,9.0,15.708327,,,59.849998,39.049999,,8.3,0.5,3.95,,1.796476,1.715322,65.050003,6.1,44.146757,8.7,4.35,,24.6,107.546979,,7.031246,35.0,3.251598,,4.25,1.98,7.6,180.0,25.71426,0.5,0.87,4.91,4.549541,0.5,36.299999,2.38,27.450001,34.5,19.950001,,1079.99,0.945454,177.0,5.0,4.124998,10.19,,1.42,0.588188,1.58,0.285714,25.92632,185.0,4.17,65.989998,15.04,3.36,0.57,,5.0,225.0,4.26,3.72,16.9,62.505501,2.0,2.91666,0.52,,1.371281,41.451793,0.85263,56.816,,0.5,0.79,3.458332
2014-09-01 10:15:00,0.239118,41210.102,0.5,,0.65,1.056,0.5,0.5,,10.43,8.6,15.708327,,,52.5,39.0,,10.18,0.5,3.95,,1.796476,1.715322,47.009998,5.8,42.600937,8.68,4.13,,24.5,116.508461,,7.543398,35.0,2.874889,,4.3,1.99,6.62,180.0,28.799969,0.5,0.89,4.67,4.350499,0.5,37.5,2.49,26.280001,34.0,21.99,,1090.0,0.963635,176.0,5.0,4.183332,9.7,,1.77,0.617389,1.35,0.285714,27.7782,214.98,3.91,62.610001,13.41,3.16,0.52,,4.8,222.0,4.26,3.84,18.700001,56.879914,2.0,3.499992,0.54,,1.306665,41.481423,0.831578,55.612271,,0.5,0.74,3.574999
2014-10-01 10:15:00,0.250926,37550.238,0.5,,0.65,1.056,0.5,0.5,,10.43,8.0,17.499993,,,42.779999,41.900002,,14.2,0.5,3.95,,1.796476,1.715322,49.23,4.04,32.825909,9.0,4.15,,21.200001,101.094712,,6.857635,23.84,2.954196,,3.89,1.95,4.75,157.71001,25.371403,0.5,0.9,4.67,3.791284,0.5,30.450001,2.61,21.66,31.35,21.99,,980.0,0.881817,162.0,5.0,4.241665,8.1,,1.72,0.617389,1.51,0.285714,29.16711,161.5,3.96,54.0,11.58,2.88,0.55,,4.8,215.0,4.26,3.5,19.0,56.347641,2.0,3.499992,0.52,,1.306665,41.481423,0.789472,51.038102,,0.5,0.66,3.508332
2014-11-03 10:15:00,0.233214,34543.051,0.5,,0.6,0.76,0.5,0.5,,10.43,8.7,18.374992,,,43.5,36.18,,9.8,0.5,3.95,,1.796476,1.715322,49.23,3.9,32.544027,10.0,4.13,,20.52,73.530111,,7.317704,28.5,2.428785,,3.3,1.6,5.13,157.47,26.571402,0.5,0.85,4.67,3.829197,0.5,28.799999,2.36,20.76,30.0,19.0,,860.0,0.854545,172.12,5.0,4.083332,7.87,,1.7,0.617389,1.4,0.285714,24.07444,158.0,3.29,52.0,9.95,3.0,0.5,,4.34,179.89999,4.26,3.29,17.5,46.170192,2.0,3.674992,0.5,,1.306665,41.481423,0.673683,41.697165,,0.5,0.66,3.208332
2014-12-01 10:15:00,0.239118,34657.148,0.5,,0.55,0.944,0.5,0.5,,10.43,9.0,23.149992,,,40.0,37.5,,6.98,0.5,3.95,,1.796476,2.631196,38.110001,3.25,32.553118,10.0,4.22,,18.41,73.989675,,7.378467,23.799999,2.260257,,2.49,1.62,4.3,142.5,23.142834,0.5,0.77,4.67,3.734415,0.5,24.5,2.14,16.110001,25.35,18.049999,,1011.75,0.70909,165.3,5.0,4.133332,6.22,,1.58,0.617389,1.35,0.285714,21.639219,168.14999,3.46,50.0,8.8,3.04,0.5,,4.13,200.0,4.26,2.98,18.58,35.97439,2.0,3.733325,0.5,,1.306665,39.407353,0.684209,32.741424,,0.5,0.64,3.358332
2015-01-01 10:15:00,0.236166,29562.07,0.5,,0.51,0.944,0.5,0.5,,10.43,9.0,24.99999,,,40.25,38.75,,5.62,0.5,3.95,,1.796476,2.631196,36.209999,2.82,31.371023,10.0,3.97,,16.01,75.873886,,8.246522,29.639999,2.18095,,2.05,1.25,3.5,144.0,22.285692,0.5,0.61,4.44,3.506938,0.5,32.66,2.24,15.39,27.450001,18.049999,,800.25,0.672727,142.02,5.0,3.999999,6.5,,1.44,0.617389,1.27,0.285714,19.59289,129.99001,3.0,40.0,7.09,2.76,0.5,,4.13,156.0,4.26,2.67,16.18,34.001303,2.0,3.499992,0.5,,1.306665,37.436985,0.557894,35.822971,,0.5,0.51,2.991665
2015-02-02 10:15:00,0.221406,30103.811,0.5,,0.53,0.808,,0.5,,10.43,9.0,22.566658,,,37.900002,39.779999,,5.1,0.5,3.95,,1.796476,2.631196,32.700001,2.68,31.107323,10.0,4.2,,17.6,78.125743,,8.541661,28.99,2.21069,,2.2,1.28,3.47,140.00999,21.42855,0.5,0.73,4.44,3.412156,0.5,32.380001,2.24,13.99,30.52,18.049999,,820.0,0.645454,140.0,5.0,3.591665,6.36,,1.65,0.617389,1.21,0.285714,16.657661,123.5,2.98,42.0,7.7,2.66,0.5,,4.13,153.0,4.26,2.7,16.4,31.661133,2.0,3.499992,0.5,,1.306665,37.436985,0.652631,38.875625,,0.5,0.5,2.999999
2015-03-02 10:15:00,0.265687,31753.15,0.5,,0.55,0.848,0.5,,,10.43,8.0,18.808326,,,38.5,34.0,,7.02,0.5,3.95,,1.796476,2.631196,39.130001,3.14,38.372672,10.0,4.7,,20.98,77.206617,,8.819439,27.799999,2.141297,,2.88,1.72,4.06,180.0,24.582833,0.5,0.73,4.44,3.412156,0.5,27.790001,2.13,14.5,29.84,18.049999,,845.0,0.663636,143.7,5.0,4.841665,7.5,,1.52,0.64659,1.12,0.285714,17.500266,132.19,3.0,44.099998,8.7,2.67,0.5,,4.0,160.0,4.26,3.05,18.0,32.276,2.0,3.558325,0.5,,1.306665,37.436985,0.726315,31.200653,,0.5,0.5,3.333332
2015-04-01 10:15:00,0.301112,34708.109,0.5,,0.63,0.848,0.5,0.5,,10.43,9.5,24.99999,,,39.900002,35.66,,7.39,0.5,3.95,,1.868335,2.631196,36.209999,3.2,38.472695,10.0,4.83,,21.15,86.397881,,8.871522,28.5,2.309824,,3.34,1.86,5.29,155.5,25.242833,0.5,1.01,4.44,3.582763,0.5,30.09,2.13,18.0,27.41,18.049999,,950.0,0.936363,157.00999,5.0,5.249998,8.25,,1.63,0.64659,1.43,0.285714,19.898451,170.0,3.28,55.0,9.8,2.85,0.5,,4.0,184.5,4.26,2.72,20.700001,32.7991,2.0,3.499992,0.5,,1.306665,37.436985,0.757894,40.445288,,0.5,0.52,4.024998
2015-05-01 10:15:00,0.295208,34310.371,0.5,,0.55,0.8,0.5,0.5,,10.43,10.0,33.308321,,,40.0,41.0,,6.75,0.5,3.95,,2.515066,2.631196,41.0,3.1,40.918725,10.0,6.05,,21.440001,90.074386,,8.784717,29.18,2.379218,,3.09,1.93,5.4,174.0,25.628546,0.5,0.79,4.44,5.070842,0.5,35.200001,2.23,18.9,29.5,18.049999,,850.0,1.090908,150.10001,5.0,5.316665,8.0,,1.62,0.654933,1.15,0.285714,18.5188,163.0,3.72,44.0,9.38,3.1,0.5,,4.0,180.0,4.26,2.75,21.530001,33.221248,2.0,3.499992,0.5,,1.306665,37.436985,0.85263,39.674903,,0.5,0.54,4.491665
2015-06-01 10:15:00,0.277495,33456.828,0.5,,0.52,0.728,0.5,0.5,,10.43,11.24,29.583322,,,35.029999,41.0,,6.25,0.5,3.95,,1.940194,2.468202,40.849998,2.71,41.373378,10.0,5.89,,19.25,93.741701,,8.498258,30.450001,2.141297,,3.0,1.72,4.99,165.0,23.142834,0.5,0.77,4.44,4.758062,0.5,35.0,2.2,15.7,28.76,18.049999,,857.0,1.263635,149.98,5.0,4.158332,8.0,,1.57,0.625732,1.26,0.285714,17.602119,162.81,3.5,44.0,7.94,2.8,0.5,,3.98,180.0,4.26,2.45,22.5,31.202276,2.0,3.301659,0.5,,1.306665,37.436985,0.789472,40.92678,,0.5,0.5,4.716665
2015-07-01 10:15:00,0.245022,30180.27,0.5,,0.51,0.728,0.5,0.5,,10.35,9.8,35.833319,,,35.049999,37.950001,,5.36,0.5,3.95,,1.796476,2.79419,40.849998,2.06,32.744071,10.0,6.03,,16.059999,94.75274,,6.727426,27.549999,1.784414,,2.74,1.5,4.21,163.0,18.531411,0.5,0.71,4.44,4.672757,0.5,31.190001,2.14,12.5,26.0,15.49,,850.0,1.381817,121.0,5.0,4.249998,6.13,,1.31,0.550644,1.14,0.285714,16.889146,125.1,2.95,40.0,6.9,2.73,0.5,,2.95,171.0,4.26,2.34,19.030001,26.613706,2.0,2.95166,0.5,,1.306665,36.785134,0.642104,36.593356,,0.5,0.5,4.658332
2015-08-03 10:15:00,0.250926,29684.84,0.5,,0.53,0.584,0.5,0.5,,10.35,8.34,35.833319,,,28.559999,37.049999,,4.24,0.5,3.95,,1.796476,2.002503,33.279999,2.32,36.3722,10.0,4.7,,14.4,90.083579,,5.468747,24.15,1.635713,,2.39,1.37,3.31,151.99001,16.285698,0.5,0.53,4.37,3.60172,0.5,31.0,2.14,11.1,21.6,10.47,,840.0,1.063635,121.49,5.0,3.899998,6.01,,1.23,0.525615,0.91,0.297143,15.74098,137.99001,2.44,35.0,5.69,2.58,0.5,,2.81,170.0,,1.83,17.99,21.72229,2.0,2.566661,0.5,,1.306665,36.785134,0.684209,33.771816,,0.5,0.5,4.766665
2015-09-01 10:15:00,0.256831,31217.77,0.5,,0.55,0.496,0.5,0.5,,10.35,10.42,35.58332,,,24.0,37.049999,,4.36,0.5,3.95,,1.796476,2.328492,27.41,2.29,41.036936,10.0,5.73,,16.809999,90.074386,,5.112844,26.200001,1.784414,,2.35,1.59,4.21,150.0,19.07141,0.5,0.54,4.16,3.961892,0.5,30.549999,2.14,10.5,28.0,9.46,,869.98999,0.927272,147.0,5.0,3.708332,6.7,,1.26,0.525615,0.95,0.285714,16.648401,156.50999,2.68,35.200001,6.2,2.67,0.5,,2.67,179.99001,,1.91,18.549999,20.382427,2.0,3.033326,0.5,,1.24205,36.785134,0.726315,30.333966,,0.5,0.5,4.916665
2015-10-01 10:15:00,0.250926,29190.539,0.5,,0.5,0.472,0.5,0.5,,9.84,9.770001,38.499985,,,20.15,38.0,,4.35,0.5,3.95,,1.796476,2.204306,27.41,1.81,35.171917,10.0,5.73,,17.6,88.245327,,5.034719,24.0,1.586146,,1.96,1.42,3.5,150.00999,16.208555,0.5,0.53,4.16,4.075631,0.5,30.5,2.14,6.01,29.02,8.99,,825.01001,0.936363,136.85001,5.0,3.349999,7.0,,1.18,0.500585,0.65,0.285714,14.81504,125.0,2.58,38.200001,5.1,2.65,0.5,,2.67,163.03,4.26,1.61,18.6,19.418828,2.0,3.09166,0.5,,1.24205,36.785134,0.736841,25.499791,,0.5,0.5,4.441665
2015-11-02 10:15:00,0.271591,27617.449,0.5,,0.5,0.472,,0.5,,,9.75,40.424982,,,20.0,38.0,,3.85,0.5,3.76,,1.796476,2.173259,27.41,1.7,36.281271,10.0,5.73,,15.4,81.802249,,5.043399,27.129999,1.496925,,1.96,1.39,3.71,143.0,14.742843,0.5,0.5,4.16,3.791284,0.5,31.0,2.14,5.7,26.9,8.99,,810.0,0.845454,120.0,5.0,3.208332,7.0,,0.94,0.500585,0.62,0.285714,14.81504,123.0,2.08,37.07,5.45,2.5,0.5,,2.67,158.0,,1.7,16.059999,19.244462,2.0,3.149993,0.5,,1.24205,36.785134,0.715788,25.037559,,0.5,0.5,3.949998
2015-12-01 10:15:00,0.268639,28642.25,0.5,,0.5,0.44,0.5,0.5,,9.84,10.0,44.54165,,,17.15,37.599998,,3.37,0.5,3.58,,1.796476,2.359539,24.74,1.52,39.327441,10.0,6.0,,14.05,88.971437,,5.98958,25.700001,1.318484,,1.69,1.5,3.38,147.00999,14.168558,0.5,0.5,4.16,4.028239,0.5,33.0,2.25,5.9,30.299999,8.55,,860.0,0.80909,136.0,5.0,3.149999,7.15,,1.1,0.525615,0.71,0.285714,14.805781,120.4,2.05,34.200001,5.13,2.49,0.5,,,170.0,,2.05,16.799999,19.08845,2.0,3.138326,0.5,,1.24205,36.785134,0.715788,19.981898,1.31,0.5,0.5,4.508331
2016-01-01 10:15:00,0.253878,23916.15,0.5,,0.5,0.44,0.5,,,9.84,9.01,44.54165,,,19.0,37.200001,,3.07,0.5,3.58,,1.796476,2.468202,24.74,1.23,32.04391,10.0,5.7,,12.61,73.530111,,4.765622,21.0,1.24909,,0.98,1.36,2.89,150.0,11.657131,0.5,0.5,4.16,3.60172,0.5,33.25,2.25,4.0,30.5,7.73,,739.98999,0.781817,100.01,5.0,3.124999,7.02,,1.0,0.483899,0.86,0.285714,14.81504,115.5,1.46,26.99,3.93,2.4,0.5,,2.67,128.91,4.26,1.8,14.76,16.748281,2.0,2.613327,0.5,,1.24205,36.785134,0.715788,19.259661,1.32,0.5,0.5,3.799998
2016-02-01 10:15:00,0.236166,24570.73,0.5,,0.5,0.424,0.5,0.5,,9.84,9.3,41.66665,,,17.200001,35.779999,,2.83,0.5,3.58,,1.796476,2.406108,17.43,1.1,26.369845,10.0,5.7,,11.07,77.68456,,4.600692,21.9,1.179696,,0.76,1.1,2.88,145.0,12.214274,0.5,0.5,3.96,3.60172,0.5,34.25,2.14,2.97,30.0,6.65,,715.0,0.599999,101.0,5.0,3.333332,7.0,,0.98,0.5131,0.9,0.285714,18.05583,113.0,1.33,24.98,3.89,2.66,0.5,,2.67,141.75,4.26,1.82,16.75,15.995755,2.0,2.181662,0.5,,1.24205,34.948099,0.757894,19.259661,1.33,0.5,0.5,3.816665
2016-03-01 10:15:00,0.236166,25306.221,0.5,,0.5,0.456,0.5,0.5,,9.84,9.46,37.916652,,,14.77,38.5,,3.08,0.5,3.58,,1.796476,2.072358,20.1,1.06,26.369845,10.0,5.7,,10.75,70.772732,,4.861108,22.709999,1.060735,,0.88,1.34,3.14,153.82001,12.85713,0.5,0.5,3.96,3.60172,0.5,34.599998,2.14,4.18,29.85,6.65,,700.0,0.627272,107.0,5.0,3.149999,7.25,,0.91,0.488071,0.84,0.285714,18.972511,104.5,1.44,24.98,3.15,2.43,0.5,,,167.8,,1.84,14.51,17.757766,2.0,2.181662,0.5,,1.24205,34.948099,0.799999,19.721893,1.43,0.5,0.5,4.516665
2016-04-01 10:15:00,0.22731,25062.41,0.5,,0.5,0.512,0.5,0.5,,9.84,8.84,36.024986,,,15.5,38.5,,2.9,0.5,3.58,,1.796476,3.096894,16.450001,0.99,27.924756,10.0,5.7,,12.7,62.491402,,3.993053,21.360001,0.802986,,1.0,1.17,3.4,154.19,11.871417,0.5,0.5,3.96,3.60172,0.5,35.759998,1.95,4.56,29.0,6.65,,615.26001,0.627272,115.89,5.0,3.049999,8.7,,0.8,0.550644,0.85,0.285714,18.5188,91.279999,1.56,22.549999,3.6,2.64,0.5,,2.67,163.39999,4.26,2.3,14.98,19.271994,2.0,2.613327,0.5,,1.184614,33.207362,0.842104,17.362585,1.65,0.5,0.5,4.516665
2016-05-02 10:15:00,0.22731,27671.08,0.5,,0.5,0.528,0.5,0.5,,9.75,7.8,36.024986,,,16.85,36.799999,,2.9,0.5,3.58,,1.796476,4.237855,23.0,1.31,29.106851,10.0,4.64,,14.98,70.377508,,4.991316,21.66,1.100389,,1.71,1.33,4.75,170.0,14.408556,0.5,0.5,3.96,4.075631,0.5,36.5,1.77,7.13,29.02,6.65,,784.65997,0.818181,135.0,5.0,4.491665,8.36,,1.2,0.579845,0.79,0.285714,18.379909,104.32,1.77,21.0,3.95,2.96,0.5,,2.67,167.00999,4.26,3.08,16.32,19.684966,2.0,2.578327,0.5,,1.184614,27.059221,0.842104,19.124844,2.3,0.5,0.5,3.883332
2016-06-01 10:15:00,0.215502,29597.789,0.5,,0.5,0.552,0.5,0.5,,9.75,8.05,35.691654,,,17.35,34.68,,4.25,0.5,3.58,,1.796476,4.656984,23.1,1.77,30.007065,10.0,4.58,,15.77,67.564983,,4.42708,23.0,1.100389,,1.6,1.34,4.7,190.0,13.885701,0.5,0.5,3.96,4.075631,0.5,37.0,1.7,6.5,32.0,6.65,,850.0,1.081817,138.0,5.0,3.533332,7.96,,1.19,0.538129,0.68,0.285714,18.472504,109.25,1.77,23.02,3.89,3.22,0.5,,2.67,192.0,4.26,2.67,16.0,20.749514,2.0,2.91666,0.5,,1.184614,25.711074,1.073683,19.250031,2.48,0.5,0.5,3.324999
2016-07-01 10:15:00,0.218454,28009.93,0.5,,0.5,0.528,0.5,0.5,,9.75,7.63,32.216654,,,14.27,37.0,,3.66,0.5,3.58,,1.796476,4.656984,25.219999,1.31,31.50742,10.0,4.58,,16.91,51.471078,,3.62847,18.6,0.90212,,1.4,1.23,4.55,181.5,11.357132,0.5,0.5,3.96,4.009283,0.5,38.849998,1.73,5.6,33.66,6.65,,850.0,1.072726,137.99001,5.0,3.333332,8.09,,1.14,0.538129,0.59,0.285714,17.944716,94.5,1.52,18.450001,3.41,3.02,0.5,,2.67,180.0,4.26,2.35,12.74,18.537824,2.0,2.508328,0.5,,1.184614,28.725885,0.926314,19.962639,2.4,0.5,0.5,2.616666
2016-08-01 10:15:00,0.185981,27599.029,0.5,,0.5,0.44,0.5,0.5,,9.75,6.89,32.216654,,,14.0,30.09,1.46,2.58,0.5,3.58,,1.796476,4.656984,20.57,1.1,35.462895,10.0,4.58,,14.9,53.309331,,3.645831,18.200001,0.882293,,1.02,0.89,4.35,240.0,12.428559,0.5,0.5,3.96,3.724937,0.5,45.299999,1.63,4.92,36.0,6.65,,825.0,1.072726,140.02,5.0,2.916666,8.01,,0.88,0.538129,0.59,0.285714,18.296574,93.510002,1.33,18.51,3.05,2.6,0.5,,2.67,175.89,4.26,2.74,11.54,18.35428,2.0,2.426661,0.5,,1.184614,27.148112,0.884209,19.741153,2.29,0.5,0.5,2.524999
2016-09-01 10:15:00,0.180077,28335.4,0.5,,0.5,0.408,0.5,0.5,,9.75,6.89,25.041656,,,16.49,33.25,0.76,2.51,0.5,3.41,,1.796476,4.641461,36.099998,1.03,42.737335,10.0,4.58,,15.21,50.368125,,3.94097,20.700001,0.852553,,1.07,0.88,4.2,295.0,14.571414,0.5,0.5,3.96,3.696502,0.5,40.0,1.87,5.4,38.0,6.01,,825.0,0.818181,150.0,5.0,2.883332,8.05,,0.98,0.538129,0.66,0.285714,18.472504,97.989998,1.39,19.6,3.16,2.7,0.5,,2.67,183.0,4.26,3.09,11.5,20.116291,2.0,2.333328,0.5,,1.184614,29.555516,0.863157,20.030047,2.34,0.5,0.5,2.391666
2016-10-03 10:15:00,0.185981,27220.09,0.5,,0.5,0.4,0.5,0.5,,9.75,6.89,26.24999,,,12.95,33.75,1.1,2.46,0.5,3.41,,1.796476,3.97396,35.900002,0.91,45.46525,10.0,4.36,,14.7,43.658504,,3.923609,17.5,0.763333,,1.06,0.88,4.25,345.0,14.571414,0.5,0.5,3.77,3.791284,0.5,43.849998,1.62,4.94,43.049999,6.01,,795.0,0.781817,146.13,5.0,2.141666,8.0,,0.84,0.538129,0.7,0.285714,18.444725,80.0,1.19,14.92,3.0,2.46,0.5,,2.67,175.0,4.26,2.81,10.71,17.509983,2.0,2.251661,0.5,0.83,1.184614,32.111065,0.842104,18.826318,2.5,0.5,0.5,2.049999
2016-11-01 10:15:00,0.174172,25241.631,0.5,,0.5,0.4,0.5,0.5,,9.75,6.23,27.558322,,,11.07,33.0,0.94,2.45,0.5,3.41,,1.796476,3.97396,34.110001,0.7,43.64664,10.0,4.09,,13.8,39.246698,,3.888886,15.2,0.723679,,1.01,0.79,4.3,258.89999,12.85713,0.5,0.5,3.77,4.217803,0.5,44.07,1.7,3.79,36.200001,6.01,,810.06,0.654545,145.0,5.0,2.033333,6.66,,0.91,0.538129,0.78,0.285714,17.055815,89.0,1.0,14.0,3.1,2.7,0.5,,2.67,154.0,4.26,2.98,9.86,17.886246,2.0,1.994995,0.5,0.83,1.184614,33.711062,0.736841,15.552176,2.45,0.5,0.52,1.999999
2016-12-01 10:15:00,0.185981,26874.619,0.5,,0.5,0.4,0.5,0.5,,9.75,6.4,25.266657,,,10.29,32.0,0.9,2.45,0.5,3.41,,1.796476,3.88082,37.48,0.87,31.825675,10.0,4.24,,14.75,37.638227,,4.774303,14.5,0.832726,,1.1,0.84,4.5,299.0,12.85713,0.5,0.5,3.77,4.170413,0.5,40.099998,1.78,4.7,40.169998,6.01,,810.0,0.70909,147.99001,5.0,2.633332,8.5,,0.94,0.538129,0.77,0.285714,17.12989,83.050003,1.3,15.75,3.35,3.05,0.5,,2.67,173.99001,4.26,3.1,10.28,16.968532,2.0,1.948329,0.5,0.87,1.184614,32.029586,1.105262,16.187744,2.73,0.5,0.5,1.999999
2017-01-02 10:15:00,0.174172,26036.24,0.5,,0.5,0.4,0.5,0.5,,9.75,6.08,24.99999,,,9.44,32.0,0.75,2.38,0.5,3.41,,1.796476,3.88082,35.490002,0.8,32.280328,10.0,4.24,,15.7,37.693371,,4.296872,13.54,0.8129,,1.33,0.92,4.77,290.01001,14.828556,0.5,0.5,3.77,4.179891,0.5,44.200001,1.86,4.66,44.18,6.01,,727.0,0.590908,139.8,5.0,2.258332,7.83,,1.0,0.538129,0.77,0.285714,16.009504,64.150002,1.1,15.35,3.5,3.16,0.5,,2.67,166.0,4.26,3.62,10.15,16.977709,2.0,1.854996,0.5,0.87,1.184614,28.91107,0.85263,15.88922,3.5,0.5,0.51,1.991666
2017-02-01 10:15:00,0.168268,25329.08,0.5,,0.5,0.4,0.5,0.5,,9.75,6.38,31.891654,,,8.55,29.6,0.93,2.35,0.5,3.41,,1.796476,3.88082,35.0,0.69,26.351659,10.0,4.03,,14.7,35.845929,,4.25347,13.99,0.77,1.4,1.23,0.81,5.0,283.0,15.411413,0.5,0.5,3.77,4.179891,0.5,47.0,1.95,4.9,46.380001,6.01,,570.0,0.627272,129.2,5.0,2.041666,7.0,,1.0,0.538129,0.68,0.285714,14.537258,65.349998,1.0,14.1,3.16,2.87,0.5,,2.67,168.99001,4.26,3.28,9.96,16.335308,2.0,1.831663,0.5,0.87,1.184614,28.91107,0.85263,13.144719,3.53,0.5,0.5,1.433333
